Passenger_ID,Age,Gender,Class,Flight_Distance,Departure_Delay,Arrival_Delay,Flight_Duration,Seat_Comfort,InFlight_Entertainment,Food_Quality,Cleanliness,Cabin_Staff_Service,Legroom,Baggage_Handling,CheckIn_Service,Boarding_Process,WiFi_Service,Festival_Season_Travel,Overall_Satisfaction,Recommendation,Complaint_Submitted,Loyalty_Membership,Frequent_Flyer,Baggage_Lost,Compensation_Received,Seat_Upgrade,Special_Assistance,Refund_Requested,Discount_Received,Preferred_Airline,Frequent_Route_Chennai - Kolkata,Frequent_Route_Delhi - Mumbai,Frequent_Route_Pune - Delhi,Travel_Purpose_Family_True,Travel_Purpose_Leisure_True,Travel_Purpose_Medical_True,Travel_Purpose_Study_True,Travel_Purpose_Transit_True,Airline_Name_AirAsia India_True,Airline_Name_Akasa Air_True,Airline_Name_Alliance Air_True,Airline_Name_GoAir_True,Airline_Name_Indigo_True,Airline_Name_SpiceJet_True,Airline_Name_TruJet_True,Airline_Name_Vistara_True,Departure_City_Bangalore_True,Departure_City_Bhubaneswar_True,Departure_City_Chennai_True,Departure_City_Delhi_True,Departure_City_Guwahati_True,Departure_City_Hyderabad_True,Departure_City_Jaipur_True,Departure_City_Kochi_True,Departure_City_Kolkata_True,Departure_City_Lucknow_True,Departure_City_Mumbai_True,Departure_City_Pune_True,Arrival_City_Bangalore_True,Arrival_City_Bhubaneswar_True,Arrival_City_Chennai_True,Arrival_City_Delhi_True,Arrival_City_Guwahati_True,Arrival_City_Hyderabad_True,Arrival_City_Jaipur_True,Arrival_City_Kochi_True,Arrival_City_Kolkata_True,Arrival_City_Lucknow_True,Arrival_City_Mumbai_True,Arrival_City_Pune_True,Complaint_Type_Broken Entertainment System_True,Complaint_Type_Delay_True,Complaint_Type_Food_True,Complaint_Type_Long Security Check_True,Complaint_Type_No Complaint_True,Complaint_Type_Other_True,Complaint_Type_Service_True,Complaint_Type_Turbulence_True,Complaint_Type_Unhygienic Toilets_True,Seat_Type_Middle_True,Seat_Type_Standard_True,Seat_Type_Window_True,Booking_Channel_Mobile App_True,Booking_Channel_Online_True,Booking_Channel_Travel Agency_True,Payment_Method_Credit Card_True,Payment_Method_Debit Card_True,Payment_Method_Net Banking_True,Payment_Method_UPI_True,Airline_Loyalty_Program_Flying Returns (Air India)_True,Airline_Loyalty_Program_IndiGo 6E Rewards_True,Airline_Loyalty_Program_SpiceClub_True,Feedback,Total_Delay,Low_Seat_Comfort,Low_InFlight_Entertainment,Low_Food_Quality,Low_Cleanliness,Low_Cabin_Staff_Service,Low_Legroom,Low_Baggage_Handling,Low_CheckIn_Service,Low_Boarding_Process,Low_WiFi_Service,Satisfied
270,50,1,1,5000,0,5,300,1,4,1,5,2,1,1,5,4,4,0,3,1.0,0,1,0,1,1,1,1,0.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,,5,1,0,1,0,1,1,1,0,0,0,0
271,50,1,0,5000,15,0,300,5,5,1,5,2,4,1,5,4,1,1,4,0.0,0,2,0,1,0,0,1,0.0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,Feedback_Comments_WiFi was not working.,15,0,0,1,0,1,0,1,0,0,1,1
272,44,0,1,5000,15,0,300,1,5,5,1,1,1,5,1,4,1,0,4,1.0,1,2,0,0,0,1,0,0.0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Feedback_Comments_No Feedback,15,1,0,0,1,1,1,0,1,0,1,1
273,50,0,0,5000,15,0,300,5,4,2,5,1,4,1,1,2,1,0,4,1.0,0,3,0,1,1,1,0,0.0,1,2,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,,15,0,0,1,0,1,0,1,1,1,1,1
274,23,1,1,1441,0,0,86,5,5,4,5,1,3,1,5,1,1,1,1,0.0,0,1,0,1,0,1,0,0.0,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,Feedback_Comments_Good,0,0,0,0,0,1,0,1,0,1,1,0
275,22,1,2,5000,0,0,300,2,5,1,1,5,5,5,2,5,1,1,3,1.0,1,3,0,1,0,1,1,0.0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,Feedback_Comments_No Feedback,0,1,0,1,1,0,0,0,1,0,1,0
276,50,1,1,5000,0,5,300,4,4,4,5,4,5,5,5,4,3,1,4,0.0,0,1,0,0,0,0,0,0.0,1,2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,Feedback_Comments_Good,5,0,0,0,0,0,0,0,0,0,0,1
277,50,1,2,5000,0,0,300,4,1,2,2,5,5,1,5,4,1,1,5,0.0,0,2,1,1,0,1,0,1.0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,Feedback_Comments_Good,0,0,1,1,1,0,0,1,0,0,1,1
278,76,1,0,2727,15,5,163,2,1,5,4,4,2,4,1,4,1,1,3,0.0,0,2,0,1,0,0,0,1.0,1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,Feedback_Comments_No Feedback,20,1,1,0,0,0,1,0,1,0,1,0
279,50,1,1,5000,15,5,300,1,5,1,5,5,5,5,5,1,3,0,4,0.0,0,3,0,0,0,1,0,0.0,0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,Feedback_Comments_Loved the flight.,20,1,0,1,0,0,0,0,0,1,0,1
280,50,0,2,5000,15,0,300,5,1,4,1,5,1,4,1,4,1,1,3,0.0,1,3,0,0,0,1,1,0.0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,,15,0,1,0,1,0,1,0,1,0,1,0
281,76,1,2,1441,15,0,86,5,4,1,2,2,1,1,5,4,1,1,1,1.0,0,2,0,1,1,0,1,0.0,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,Feedback_Comments_Terrible experience.,15,0,0,1,1,1,1,1,0,0,1,0
282,54,1,1,1401,10,5,84,1,4,1,1,3,4,1,5,4,1,0,3,1.0,0,2,1,0,1,0,1,1.0,0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,Feedback_Comments_Terrible experience.,15,1,0,1,1,0,0,1,0,0,1,0
283,90,0,1,1441,15,0,86,5,1,1,5,5,5,2,4,5,1,1,5,0.0,0,1,1,1,0,0,1,0.0,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,Feedback_Comments_Loved the flight.,15,0,1,1,0,0,0,1,0,0,1,1
284,69,1,1,1441,0,5,86,4,5,5,1,4,5,4,4,1,1,1,4,0.0,0,0,1,0,0,1,0,0.0,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,Feedback_Comments_Great service!,5,0,0,0,1,0,0,0,0,1,1,1
285,44,0,2,5000,0,5,300,1,1,5,1,1,1,4,5,4,1,1,4,0.0,0,3,0,0,1,0,0,1.0,0,2,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,Feedback_Comments_WiFi was not working.,5,1,1,0,1,1,1,0,0,0,1,1
286,50,1,2,814,0,0,48,4,5,5,3,1,5,1,5,1,1,1,5,0.0,1,1,1,0,1,0,0,0.0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,,0,0,0,0,0,1,0,1,0,1,1,1
287,90,0,2,1441,0,5,86,5,5,1,5,4,3,1,5,1,3,1,5,0.0,1,3,0,0,1,0,1,1.0,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,Feedback_Comments_Food was cold.,5,0,0,1,0,0,0,1,0,1,0,1
288,50,1,0,5000,15,0,300,1,2,1,2,5,5,5,1,5,1,0,5,0.0,0,0,1,1,0,1,0,1.0,1,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,,15,1,1,1,1,0,0,0,1,0,1,1
289,44,1,0,1441,15,0,86,5,3,4,5,4,4,1,3,1,1,0,3,0.0,1,1,0,1,0,0,0,0.0,1,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Feedback_Comments_Terrible experience.,15,0,0,0,0,0,0,1,0,1,1,0
290,50,0,1,1441,15,0,86,5,1,1,4,2,4,1,2,4,1,0,5,0.0,0,0,1,0,1,0,0,0.0,1,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,Feedback_Comments_Food was cold.,15,0,1,1,0,1,0,1,1,0,1,1
291,38,1,2,1441,0,0,86,5,5,5,5,1,1,3,5,5,4,1,3,0.0,0,3,0,0,0,0,1,1.0,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,Feedback_Comments_Good,0,0,0,0,0,1,1,0,0,0,0,0
292,90,1,0,1441,15,5,86,1,5,5,5,5,1,5,1,1,1,0,1,0.0,1,3,0,0,0,0,1,1.0,1,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Feedback_Comments_Great service!,20,1,0,0,0,0,1,0,1,1,1,0
293,74,0,1,1441,0,5,86,5,5,1,5,4,2,5,3,5,1,0,4,0.0,0,3,0,0,0,0,1,1.0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,Feedback_Comments_Terrible experience.,5,0,0,1,0,0,1,0,0,0,1,1
294,58,0,1,2829,0,5,169,5,2,5,2,5,1,4,1,4,1,0,1,0.0,0,1,0,1,1,0,0,0.0,1,2,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,Feedback_Comments_WiFi was not working.,5,0,1,0,1,0,1,0,1,0,1,0
295,50,1,2,5000,0,0,300,2,1,5,1,1,5,1,5,4,1,1,4,0.0,0,1,0,0,1,1,1,0.0,1,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,Feedback_Comments_Good,0,1,1,0,1,1,0,1,0,0,1,1
296,29,0,0,2442,0,0,146,5,4,5,1,4,1,1,5,5,1,0,4,1.0,0,2,0,1,1,1,1,0.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,Feedback_Comments_No Feedback,0,0,0,0,1,0,1,1,0,0,1,1
297,50,1,2,1441,0,5,86,5,5,5,5,1,5,5,2,4,1,1,3,0.0,0,3,0,1,0,1,1,1.0,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,,5,0,0,0,0,1,0,0,1,0,1,0
298,50,0,1,5000,15,5,300,2,5,1,5,5,5,1,4,4,1,0,4,0.0,0,2,1,0,0,0,0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,,20,1,0,1,0,0,0,1,0,0,1,1
299,50,1,2,714,15,0,42,5,5,1,5,5,5,1,4,1,1,1,4,0.0,1,0,0,1,0,0,0,1.0,1,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Feedback_Comments_Good,15,0,0,1,0,0,0,1,0,1,1,1
300,90,1,2,1441,15,5,86,1,1,5,5,5,5,1,4,4,2,1,5,0.0,0,1,0,1,1,0,0,0.0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,Feedback_Comments_Good,20,1,1,0,0,0,0,1,0,0,1,1
